VehicleId,ModelYear,Make,Model,VehicleDescription,VehiclePicture,OverallRating,OverallFrontCrashRating,FrontCrashDriversideRating,FrontCrashPassengersideRating,OverallSideCrashRating,SideCrashDriversideRating,SideCrashPassengersideRating,CombinedSideBarrierAndPoleRatingFront,CombinedSideBarrierAndPoleRatingRear,SideBarrierRatingOverall,RolloverRating,RolloverRating2,RolloverPossibility,RolloverPossibility2,DynamicTipResult,SidePoleCrashRating,NHTSAElectronicStabilityControl,NHTSAForwardCollisionWarning,NHTSALaneDepartureWarning,ComplaintsCount,RecallsCount,InvestigationCount,ImagePath
21421,2026,FORD,MAVERICK,2026 FORD MAVERICK PU/CC N/A AWD,,Not Rated,5,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.155,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/FORD/MAVERICK/2026 FORD MAVERICK PU_CC N_A AWD.png
21422,2026,FORD,MAVERICK HEV HEV,2026 FORD MAVERICK HEV PU/CC HEV FWD,,Not Rated,5,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.169,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/FORD/MAVERICK HEV HEV/2026 FORD MAVERICK HEV PU_CC HEV FWD.png
21423,2026,FORD,MAVERICK HEV HEV,2026 FORD MAVERICK HEV PU/CC HEV AWD,,Not Rated,5,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.155,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/FORD/MAVERICK HEV HEV/2026 FORD MAVERICK HEV PU_CC HEV AWD.png
21424,2026,FORD,MUSTANG,2026 FORD MUSTANG 2 DR N/A RWD,,5,5,5,5,5,5,4,5,4,5,5,Not Rated,0.079,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/MUSTANG/2026 FORD MUSTANG 2 DR N_A RWD.png
21425,2026,FORD,MUSTANG,2026 FORD MUSTANG C N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.079,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/FORD/MUSTANG/2026 FORD MUSTANG C N_A RWD.png
21426,2026,FORD,MUSTANG GTD,2026 FORD MUSTANG GTD 2 DR N/A RWD,,5,5,5,5,5,5,Not Rated,5,Not Rated,5,5,Not Rated,0.079,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/MUSTANG GTD/2026 FORD MUSTANG GTD 2 DR N_A RWD.png
21428,2026,FORD,MUSTANG MACH-E BEV BEV,2026 FORD MUSTANG MACH-E BEV SUV BEV RWD,,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/MUSTANG MACH-E BEV BEV/2026 FORD MUSTANG MACH-E BEV SUV BEV RWD.png
21429,2026,FORD,MUSTANG MACH-E BEV BEV,2026 FORD MUSTANG MACH-E BEV SUV BEV AWD,,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.086,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/MUSTANG MACH-E BEV BEV/2026 FORD MUSTANG MACH-E BEV SUV BEV AWD.png
21427,2026,FORD,MUSTANG NO REAR SEAT,2026 FORD MUSTANG NO REAR SEAT 2 DR N/A RWD,,5,5,5,5,5,5,Not Rated,5,Not Rated,5,5,Not Rated,0.079,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/MUSTANG NO REAR SEAT/2026 FORD MUSTANG NO REAR SEAT 2 DR N_A RWD.png
21430,2026,FORD,RANGER (SUPER CREW),2026 FORD RANGER (SUPER CREW) PU/CC N/A RWD,,4,5,5,5,5,5,5,5,5,5,3,Not Rated,0.279,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/RANGER (SUPER CREW)/2026 FORD RANGER (SUPER CREW) PU_CC N_A RWD.png
21431,2026,FORD,RANGER (SUPER CREW),2026 FORD RANGER (SUPER CREW) PU/CC N/A 4WD,,4,5,5,5,5,5,5,5,5,5,3,Not Rated,0.228,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/RANGER (SUPER CREW)/2026 FORD RANGER (SUPER CREW) PU_CC N_A 4WD.png
21434,2026,FORD,TRANSIT VAN BEV BEV,2026 FORD TRANSIT VAN BEV CV BEV RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/FORD/TRANSIT VAN BEV BEV/2026 FORD TRANSIT VAN BEV CV BEV RWD.png
21432,2026,FORD,TRANSIT VAN GAS,2026 FORD TRANSIT VAN GAS CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/FORD/TRANSIT VAN GAS/2026 FORD TRANSIT VAN GAS CV N_A RWD.png
21433,2026,FORD,TRANSIT VAN GAS,2026 FORD TRANSIT VAN GAS CV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/FORD/TRANSIT VAN GAS/2026 FORD TRANSIT VAN GAS CV N_A AWD.png
21552,2026,FORD,TRANSIT WAGON - HIGH ROOF 12 PASS,2026 FORD TRANSIT WAGON - HIGH ROOF 12 PASS CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,1,Not Rated,0.516,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/TRANSIT WAGON - HIGH ROOF 12 PASS/2026 FORD TRANSIT WAGON - HIGH ROOF 12 PASS CV N_A RWD.png
21553,2026,FORD,TRANSIT WAGON - HIGH ROOF 12 PASS,2026 FORD TRANSIT WAGON - HIGH ROOF 12 PASS CV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,1,Not Rated,0.423,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/TRANSIT WAGON - HIGH ROOF 12 PASS/2026 FORD TRANSIT WAGON - HIGH ROOF 12 PASS CV N_A AWD.png
21441,2026,FORD,TRANSIT WAGON - HIGH ROOF 15 PASS,2026 FORD TRANSIT WAGON - HIGH ROOF 15 PASS CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,1,Not Rated,0.451,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/TRANSIT WAGON - HIGH ROOF 15 PASS/2026 FORD TRANSIT WAGON - HIGH ROOF 15 PASS CV N_A RWD.png
21442,2026,FORD,TRANSIT WAGON - HIGH ROOF 15 PASS,2026 FORD TRANSIT WAGON - HIGH ROOF 15 PASS CV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,2,Not Rated,0.356,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/TRANSIT WAGON - HIGH ROOF 15 PASS/2026 FORD TRANSIT WAGON - HIGH ROOF 15 PASS CV N_A AWD.png
21435,2026,FORD,TRANSIT WAGON - LOW ROOF 12 PASS,2026 FORD TRANSIT WAGON - LOW ROOF 12 PASS CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,3,Not Rated,0.267,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/TRANSIT WAGON - LOW ROOF 12 PASS/2026 FORD TRANSIT WAGON - LOW ROOF 12 PASS CV N_A RWD.png
21436,2026,FORD,TRANSIT WAGON - LOW ROOF 12 PASS,2026 FORD TRANSIT WAGON - LOW ROOF 12 PASS CV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,No,No,0,0,0,2026/FORD/TRANSIT WAGON - LOW ROOF 12 PASS/2026 FORD TRANSIT WAGON - LOW ROOF 12 PASS CV N_A AWD.png
21437,2026,FORD,TRANSIT WAGON - LOW ROOF 15 PASS,2026 FORD TRANSIT WAGON - LOW ROOF 15 PASS CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,2,Not Rated,0.338,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/TRANSIT WAGON - LOW ROOF 15 PASS/2026 FORD TRANSIT WAGON - LOW ROOF 15 PASS CV N_A RWD.png
21438,2026,FORD,TRANSIT WAGON - LOW ROOF 15 PASS,2026 FORD TRANSIT WAGON - LOW ROOF 15 PASS CV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,Not Rated,Not Rated,0,0, ,5,Standard,No,No,0,0,0,2026/FORD/TRANSIT WAGON - LOW ROOF 15 PASS/2026 FORD TRANSIT WAGON - LOW ROOF 15 PASS CV N_A AWD.png
21439,2026,FORD,TRANSIT WAGON - MED ROOF 12 PASS,2026 FORD TRANSIT WAGON - MED ROOF 12 PASS CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,2,Not Rated,0.376,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/TRANSIT WAGON - MED ROOF 12 PASS/2026 FORD TRANSIT WAGON - MED ROOF 12 PASS CV N_A RWD.png
21440,2026,FORD,TRANSIT WAGON - MED ROOF 12 PASS,2026 FORD TRANSIT WAGON - MED ROOF 12 PASS CV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,2,Not Rated,0.338,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/TRANSIT WAGON - MED ROOF 12 PASS/2026 FORD TRANSIT WAGON - MED ROOF 12 PASS CV N_A AWD.png
21548,2026,FORD,TRANSIT WAGON - MED ROOF 15 PASS,2026 FORD TRANSIT WAGON - MED ROOF 15 PASS CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,2,Not Rated,0.376,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/TRANSIT WAGON - MED ROOF 15 PASS/2026 FORD TRANSIT WAGON - MED ROOF 15 PASS CV N_A RWD.png
21549,2026,FORD,TRANSIT WAGON - MED ROOF 15 PASS,2026 FORD TRANSIT WAGON - MED ROOF 15 PASS CV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,2,Not Rated,0.338,0,No Tip,5,Standard,No,No,0,0,0,2026/FORD/TRANSIT WAGON - MED ROOF 15 PASS/2026 FORD TRANSIT WAGON - MED ROOF 15 PASS CV N_A AWD.png
21123,2026,GENESIS,ELECTRIFIED G80 BEV,2026 GENESIS ELECTRIFIED G80 4 DR BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/GENESIS/ELECTRIFIED G80 BEV/2026 GENESIS ELECTRIFIED G80 4 DR BEV AWD.png
21125,2026,GENESIS,ELECTRIFIED GV70 BEV,2026 GENESIS ELECTRIFIED GV70 SUV BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/GENESIS/ELECTRIFIED GV70 BEV/2026 GENESIS ELECTRIFIED GV70 SUV BEV AWD.png
21120,2026,GENESIS,G70,2026 GENESIS G70 4 DR N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/GENESIS/G70/2026 GENESIS G70 4 DR N_A RWD.png
21121,2026,GENESIS,G70,2026 GENESIS G70 4 DR N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/GENESIS/G70/2026 GENESIS G70 4 DR N_A AWD.png
21122,2026,GENESIS,G80,2026 GENESIS G80 4 DR N/A AWD,,5,5,4,5,5,5,5,5,5,5,5,Not Rated,0.101,0,No Tip,5,Standard,No,No,0,0,0,2026/GENESIS/G80/2026 GENESIS G80 4 DR N_A AWD.png
21129,2026,GENESIS,G90,2026 GENESIS G90 4 DR N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/GENESIS/G90/2026 GENESIS G90 4 DR N_A AWD.png
21130,2026,GENESIS,GV60 BEV,2026 GENESIS GV60 SUV BEV RWD,,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.083,0,No Tip,5,Standard,No,No,0,0,0,2026/GENESIS/GV60 BEV/2026 GENESIS GV60 SUV BEV RWD.png
21131,2026,GENESIS,GV60 BEV,2026 GENESIS GV60 SUV BEV AWD,,5,4,4,4,5,5,5,5,5,5,5,Not Rated,0.082,0,No Tip,5,Standard,No,No,0,0,0,2026/GENESIS/GV60 BEV/2026 GENESIS GV60 SUV BEV AWD.png
20838,2026,GENESIS,GV70,2026 GENESIS GV70 SUV N/A AWD,,5,4,4,5,5,5,5,5,5,5,4,Not Rated,0.13,0,No Tip,5,Standard,No,No,0,0,0,2026/GENESIS/GV70/2026 GENESIS GV70 SUV N_A AWD.png
21126,2026,GENESIS,GV80,2026 GENESIS GV80 SUV N/A RWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.169,0,No Tip,5,Standard,No,No,0,0,0,2026/GENESIS/GV80/2026 GENESIS GV80 SUV N_A RWD.png
21127,2026,GENESIS,GV80,2026 GENESIS GV80 SUV N/A AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,No,No,0,0,0,2026/GENESIS/GV80/2026 GENESIS GV80 SUV N_A AWD.png
21128,2026,GENESIS,GV80 COUPE,2026 GENESIS GV80 COUPE SUV N/A AWD,,5,4,4,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,No,No,0,0,0,2026/GENESIS/GV80 COUPE/2026 GENESIS GV80 COUPE SUV N_A AWD.png
21786,2026,GMC,ACADIA,2026 GMC ACADIA SUV N/A FWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/ACADIA/2026 GMC ACADIA SUV N_A FWD.png
21787,2026,GMC,ACADIA,2026 GMC ACADIA SUV N/A AWD,,5,5,5,4,5,5,5,5,5,5,4,Not Rated,0.185,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/ACADIA/2026 GMC ACADIA SUV N_A AWD.png
21795,2026,GMC,CANYON,2026 GMC CANYON PU/CC N/A RWD,,4,4,4,4,5,3,5,4,5,5,3,Not Rated,0,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/CANYON/2026 GMC CANYON PU_CC N_A RWD.png
21796,2026,GMC,CANYON,2026 GMC CANYON PU/CC N/A 4WD,,4,4,4,4,5,3,5,4,5,5,3,Not Rated,0,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/CANYON/2026 GMC CANYON PU_CC N_A 4WD.png
21797,2026,GMC,CANYON - AT4X AEV,2026 GMC CANYON - AT4X AEV PU/CC N/A 4WD,,Not Rated,4,4,4,5,3,5,4,5,5,Not Rated,Not Rated,0,0, ,5,Standard,No,No,0,0,0,2026/GMC/CANYON - AT4X AEV/2026 GMC CANYON - AT4X AEV PU_CC N_A 4WD.png
21840,2026,GMC,SAVANA CARGO 2500,2026 GMC SAVANA CARGO 2500 CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/GMC/SAVANA CARGO 2500/2026 GMC SAVANA CARGO 2500 CV N_A RWD.png
21841,2026,GMC,SAVANA CARGO 3500,2026 GMC SAVANA CARGO 3500 CV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/GMC/SAVANA CARGO 3500/2026 GMC SAVANA CARGO 3500 CV N_A RWD.png
21842,2026,GMC,SAVANA PASSENGER 2500,2026 GMC SAVANA PASSENGER 2500 PV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.292,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/GMC/SAVANA PASSENGER 2500/2026 GMC SAVANA PASSENGER 2500 PV N_A RWD.png
21843,2026,GMC,SAVANA PASSENGER 3500,2026 GMC SAVANA PASSENGER 3500 PV N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,3,Not Rated,0.292,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/GMC/SAVANA PASSENGER 3500/2026 GMC SAVANA PASSENGER 3500 PV N_A RWD.png
21844,2026,GMC,SIERRA 1500,2026 GMC SIERRA 1500 PU/RC N/A RWD,,5,5,5,5,5,5,Not Rated,5,Not Rated,5,4,Not Rated,0.191,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/SIERRA 1500/2026 GMC SIERRA 1500 PU_RC N_A RWD.png
21845,2026,GMC,SIERRA 1500,2026 GMC SIERRA 1500 PU/RC N/A 4WD,,5,5,5,5,5,5,Not Rated,5,Not Rated,5,4,Not Rated,0.191,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/SIERRA 1500/2026 GMC SIERRA 1500 PU_RC N_A 4WD.png
21846,2026,GMC,SIERRA 1500,2026 GMC SIERRA 1500 PU/EC N/A RWD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.191,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/SIERRA 1500/2026 GMC SIERRA 1500 PU_EC N_A RWD.png
21847,2026,GMC,SIERRA 1500,2026 GMC SIERRA 1500 PU/EC N/A 4WD,,5,5,5,5,5,5,5,5,5,5,4,Not Rated,0.191,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/SIERRA 1500/2026 GMC SIERRA 1500 PU_EC N_A 4WD.png
21848,2026,GMC,SIERRA 1500,2026 GMC SIERRA 1500 PU/CC N/A RWD,,Not Rated,4,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.191,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/GMC/SIERRA 1500/2026 GMC SIERRA 1500 PU_CC N_A RWD.png
21849,2026,GMC,SIERRA 1500,2026 GMC SIERRA 1500 PU/CC N/A 4WD,,Not Rated,4,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,4,Not Rated,0.198,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/GMC/SIERRA 1500/2026 GMC SIERRA 1500 PU_CC N_A 4WD.png
22027,2026,GMC,SIERRA 2500,2026 GMC SIERRA 2500 PU/RC N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/GMC/SIERRA 2500/2026 GMC SIERRA 2500 PU_RC N_A RWD.png
22028,2026,GMC,SIERRA 2500,2026 GMC SIERRA 2500 PU/RC N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/GMC/SIERRA 2500/2026 GMC SIERRA 2500 PU_RC N_A 4WD.png
22029,2026,GMC,SIERRA 2500,2026 GMC SIERRA 2500 PU/EC N/A RWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/GMC/SIERRA 2500/2026 GMC SIERRA 2500 PU_EC N_A RWD.png
22030,2026,GMC,SIERRA 2500,2026 GMC SIERRA 2500 PU/EC N/A 4WD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/GMC/SIERRA 2500/2026 GMC SIERRA 2500 PU_EC N_A 4WD.png
22031,2026,GMC,SIERRA 2500,2026 GMC SIERRA 2500 PU/CC N/A RWD,,Not Rated,5,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/GMC/SIERRA 2500/2026 GMC SIERRA 2500 PU_CC N_A RWD.png
22032,2026,GMC,SIERRA 2500,2026 GMC SIERRA 2500 PU/CC N/A 4WD,,Not Rated,5,5,4,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,Standard,Standard,0,0,0,2026/GMC/SIERRA 2500/2026 GMC SIERRA 2500 PU_CC N_A 4WD.png
21850,2026,GMC,SIERRA EV BEV,2026 GMC SIERRA EV PU/CC BEV AWD,,Not Rated,5,5,5,Not Rated,5,5,Not Rated,Not Rated,5,4,Not Rated,0.111,0,No Tip,Not Rated,Standard,No,No,0,0,0,2026/GMC/SIERRA EV BEV/2026 GMC SIERRA EV PU_CC BEV AWD.png
21851,2026,GMC,SIERRA EV ELEVATION BEV,2026 GMC SIERRA EV ELEVATION PU/CC BEV AWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,0,0, ,Not Rated,Standard,No,No,0,0,0,2026/GMC/SIERRA EV ELEVATION BEV/2026 GMC SIERRA EV ELEVATION PU_CC BEV AWD.png
21864,2026,GMC,TERRAIN,2026 GMC TERRAIN SUV N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.185,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/TERRAIN/2026 GMC TERRAIN SUV N_A FWD.png
21865,2026,GMC,TERRAIN,2026 GMC TERRAIN SUV N/A AWD,,Not Rated,Not Rated,Not Rated,Not Rated,5,5,5,5,5,5,4,Not Rated,0.174,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/TERRAIN/2026 GMC TERRAIN SUV N_A AWD.png
21874,2026,GMC,YUKON,2026 GMC YUKON SUV N/A RWD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.212,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/YUKON/2026 GMC YUKON SUV N_A RWD.png
21875,2026,GMC,YUKON,2026 GMC YUKON SUV N/A 4WD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.219,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/YUKON/2026 GMC YUKON SUV N_A 4WD.png
21876,2026,GMC,YUKON XL,2026 GMC YUKON XL SUV N/A RWD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.212,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/YUKON XL/2026 GMC YUKON XL SUV N_A RWD.png
21877,2026,GMC,YUKON XL,2026 GMC YUKON XL SUV N/A 4WD,,5,5,5,5,5,5,5,5,5,5,3,Not Rated,0.219,0,No Tip,5,Standard,No,No,0,0,0,2026/GMC/YUKON XL/2026 GMC YUKON XL SUV N_A 4WD.png
22062,2026,HONDA,ACCORD HYBRID HEV,2026 HONDA ACCORD HYBRID 4 DR HEV FWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/ACCORD HYBRID HEV/2026 HONDA ACCORD HYBRID 4 DR HEV FWD.png
22063,2026,HONDA,ACCORD SEDAN,2026 HONDA ACCORD SEDAN 4 DR N/A FWD,,5,5,5,5,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/ACCORD SEDAN/2026 HONDA ACCORD SEDAN 4 DR N_A FWD.png
20897,2026,HONDA,CIVIC HATCHBACK,2026 HONDA CIVIC HATCHBACK 5 HB N/A FWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/CIVIC HATCHBACK/2026 HONDA CIVIC HATCHBACK 5 HB N_A FWD.png
20898,2026,HONDA,CIVIC HATCHBACK HYBRID HEV,2026 HONDA CIVIC HATCHBACK HYBRID 5 HB HEV FWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/CIVIC HATCHBACK HYBRID HEV/2026 HONDA CIVIC HATCHBACK HYBRID 5 HB HEV FWD.png
22068,2026,HONDA,CIVIC HATCHBACK TYPE R,2026 HONDA CIVIC HATCHBACK TYPE R 5 HB N/A FWD,,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,Not Rated,5,Not Rated,0.095,0,No Tip,Not Rated,Standard,Standard,Standard,0,0,0,2026/HONDA/CIVIC HATCHBACK TYPE R/2026 HONDA CIVIC HATCHBACK TYPE R 5 HB N_A FWD.png
20894,2026,HONDA,CIVIC SEDAN,2026 HONDA CIVIC SEDAN 4 DR N/A FWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/CIVIC SEDAN/2026 HONDA CIVIC SEDAN 4 DR N_A FWD.png
20895,2026,HONDA,CIVIC SEDAN HYBRID HEV,2026 HONDA CIVIC SEDAN HYBRID 4 DR HEV FWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/CIVIC SEDAN HYBRID HEV/2026 HONDA CIVIC SEDAN HYBRID 4 DR HEV FWD.png
20896,2026,HONDA,CIVIC SEDAN SI,2026 HONDA CIVIC SEDAN SI 4 DR N/A FWD,,5,4,5,4,5,5,5,5,5,5,5,Not Rated,0.095,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/CIVIC SEDAN SI/2026 HONDA CIVIC SEDAN SI 4 DR N_A FWD.png
20885,2026,HONDA,CR-V,2026 HONDA CR-V SUV N/A FWD,,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/CR-V/2026 HONDA CR-V SUV N_A FWD.png
20886,2026,HONDA,CR-V,2026 HONDA CR-V SUV N/A AWD,,5,4,5,4,5,5,5,5,5,5,4,Not Rated,0.155,0,No Tip,5,Standard,Standard,Standard,0,0,0,2026/HONDA/CR-V/2026 HONDA CR-V SUV N_A AWD.png
